pid, tgid, active partition, task partition, time, 10240:cf2cf7b8
3,3,0,0,4294914330,
385,385,0,0,4294914330,
3,3,0,0,4294914331,
384,384,0,0,4294914331,
3,3,0,0,4294914332,
385,385,0,0,4294914332,
3,3,0,0,4294914333,
384,384,0,0,4294914333,
3,3,0,0,4294914334,
385,385,0,0,4294914334,
3,3,0,0,4294914335,
384,384,0,0,4294914335,
3,3,0,0,4294914336,
385,385,0,0,4294914336,
3,3,0,0,4294914337,
384,384,0,0,4294914337,
3,3,0,0,4294914338,
385,385,0,0,4294914338,
3,3,0,0,4294914339,
384,384,0,0,4294914339,
3,3,0,0,4294914340,
4,4,0,0,4294914340,
58,58,0,0,4294914340,
4,4,0,0,4294914340,
385,385,0,0,4294914340,
3,3,0,0,4294914341,
384,384,0,0,4294914341,
3,3,0,0,4294914342,
385,385,0,0,4294914342,
3,3,0,0,4294914343,
384,384,0,0,4294914343,
3,3,0,0,4294914344,
385,385,0,0,4294914344,
16,16,0,0,4294914345,
3,3,0,0,4294914345,
385,385,0,0,4294914345,
3,3,0,0,4294914346,
384,384,0,0,4294914346,
3,3,0,0,4294914347,
385,385,0,0,4294914347,
3,3,0,0,4294914348,
384,384,0,0,4294914348,
3,3,0,0,4294914349,
385,385,0,0,4294914349,
3,3,0,0,4294914350,
384,384,0,0,4294914350,
3,3,0,0,4294914351,
385,385,0,0,4294914351,
3,3,0,0,4294914352,
384,384,0,0,4294914352,
3,3,0,0,4294914353,
385,385,0,0,4294914353,
3,3,0,0,4294914354,
384,384,0,0,4294914354,
3,3,0,0,4294914355,
385,385,0,0,4294914355,
3,3,0,0,4294914356,
384,384,0,0,4294914356,
3,3,0,0,4294914357,
385,385,0,0,4294914357,
3,3,0,0,4294914358,
384,384,0,0,4294914358,
3,3,0,0,4294914359,
385,385,0,0,4294914359,
3,3,0,0,4294914360,
384,384,0,0,4294914360,
3,3,0,0,4294914361,
384,384,0,0,4294914361,
3,3,0,0,4294914362,
385,385,0,0,4294914362,
3,3,0,0,4294914363,
384,384,0,0,4294914363,
3,3,0,0,4294914364,
385,385,0,0,4294914364,
3,3,0,0,4294914365,
384,384,0,0,4294914365,
3,3,0,0,4294914366,
385,385,0,0,4294914366,
3,3,0,0,4294914367,
384,384,0,0,4294914367,
3,3,0,0,4294914368,
385,385,0,0,4294914368,
3,3,0,0,4294914369,
384,384,0,0,4294914369,
3,3,0,0,4294914370,
385,385,0,0,4294914370,
3,3,0,0,4294914371,
384,384,0,0,4294914371,
3,3,0,0,4294914372,
385,385,0,0,4294914372,
3,3,0,0,4294914373,
384,384,0,0,4294914373,
3,3,0,0,4294914374,
385,385,0,0,4294914374,
3,3,0,0,4294914375,
384,384,0,0,4294914375,
3,3,0,0,4294914376,
385,385,0,0,4294914376,
3,3,0,0,4294914377,
384,384,0,0,4294914377,
3,3,0,0,4294914378,
385,385,0,0,4294914378,
3,3,0,0,4294914379,
384,384,0,0,4294914379,
3,3,0,0,4294914380,
385,385,0,0,4294914380,
3,3,0,0,4294914381,
384,384,0,0,4294914381,
3,3,0,0,4294914382,
385,385,0,0,4294914382,
3,3,0,0,4294914383,
384,384,0,0,4294914383,
3,3,0,0,4294914384,
385,385,0,0,4294914384,
3,3,0,0,4294914385,
384,384,0,0,4294914385,
3,3,0,0,4294914386,
385,385,0,0,4294914386,
3,3,0,0,4294914387,
384,384,0,0,4294914387,
3,3,0,0,4294914388,
385,385,0,0,4294914388,
3,3,0,0,4294914389,
384,384,0,0,4294914389,
3,3,0,0,4294914390,
385,385,0,0,4294914390,
3,3,0,0,4294914391,
384,384,0,0,4294914391,
3,3,0,0,4294914392,
385,385,0,0,4294914392,
3,3,0,0,4294914393,
384,384,0,0,4294914393,
3,3,0,0,4294914394,
385,385,0,0,4294914394,
3,3,0,0,4294914395,
384,384,0,0,4294914395,
3,3,0,0,4294914396,
385,385,0,0,4294914396,
3,3,0,0,4294914397,
384,384,0,0,4294914397,
3,3,0,0,4294914398,
385,385,0,0,4294914398,
3,3,0,0,4294914399,
384,384,0,0,4294914399,
3,3,0,0,4294914400,
385,385,0,0,4294914400,
3,3,0,0,4294914401,
384,384,0,0,4294914401,
3,3,0,0,4294914402,
385,385,0,0,4294914402,
3,3,0,0,4294914403,
384,384,0,0,4294914403,
3,3,0,0,4294914404,
385,385,0,0,4294914404,
3,3,0,0,4294914405,
384,384,0,0,4294914405,
3,3,0,0,4294914406,
385,385,0,0,4294914406,
3,3,0,0,4294914407,
384,384,0,0,4294914407,
3,3,0,0,4294914408,
385,385,0,0,4294914408,
3,3,0,0,4294914409,
384,384,0,0,4294914409,
3,3,0,0,4294914410,
385,385,0,0,4294914410,
3,3,0,0,4294914411,
384,384,0,0,4294914411,
3,3,0,0,4294914412,
385,385,0,0,4294914412,
3,3,0,0,4294914413,
384,384,0,0,4294914413,
3,3,0,0,4294914414,
385,385,0,0,4294914414,
3,3,0,0,4294914415,
384,384,0,0,4294914415,
3,3,0,0,4294914416,
385,385,0,0,4294914416,
3,3,0,0,4294914417,
384,384,0,0,4294914417,
3,3,0,0,4294914418,
385,385,0,0,4294914418,
3,3,0,0,4294914419,
384,384,0,0,4294914419,
3,3,0,0,4294914420,
385,385,0,0,4294914420,
3,3,0,0,4294914421,
384,384,0,0,4294914421,
3,3,0,0,4294914422,
385,385,0,0,4294914422,
3,3,0,0,4294914423,
384,384,0,0,4294914423,
3,3,0,0,4294914424,
385,385,0,0,4294914424,
3,3,0,0,4294914425,
384,384,0,0,4294914425,
3,3,0,0,4294914426,
385,385,0,0,4294914426,
3,3,0,0,4294914427,
384,384,0,0,4294914427,
3,3,0,0,4294914428,
385,385,0,0,4294914428,
3,3,0,0,4294914429,
384,384,0,0,4294914429,
3,3,0,0,4294914430,
385,385,0,0,4294914430,
3,3,0,0,4294914431,
384,384,0,0,4294914431,
3,3,0,0,4294914432,
385,385,0,0,4294914432,
3,3,0,0,4294914433,
384,384,0,0,4294914433,
3,3,0,0,4294914434,
385,385,0,0,4294914434,
3,3,0,0,4294914435,
384,384,0,0,4294914435,
3,3,0,0,4294914436,
385,385,0,0,4294914436,
3,3,0,0,4294914437,
384,384,0,0,4294914437,
3,3,0,0,4294914438,
385,385,0,0,4294914438,
3,3,0,0,4294914439,
384,384,0,0,4294914439,
3,3,0,0,4294914440,
385,385,0,0,4294914440,
3,3,0,0,4294914441,
384,384,0,0,4294914441,
3,3,0,0,4294914442,
385,385,0,0,4294914442,
3,3,0,0,4294914443,
384,384,0,0,4294914443,
3,3,0,0,4294914444,
385,385,0,0,4294914444,
3,3,0,0,4294914445,
384,384,0,0,4294914445,
3,3,0,0,4294914446,
385,385,0,0,4294914446,
3,3,0,0,4294914447,
384,384,0,0,4294914447,
3,3,0,0,4294914448,
385,385,0,0,4294914448,
3,3,0,0,4294914449,
384,384,0,0,4294914449,
3,3,0,0,4294914450,
385,385,0,0,4294914450,
3,3,0,0,4294914451,
384,384,0,0,4294914451,
3,3,0,0,4294914452,
385,385,0,0,4294914452,
3,3,0,0,4294914453,
384,384,0,0,4294914453,
3,3,0,0,4294914454,
385,385,0,0,4294914454,
3,3,0,0,4294914455,
384,384,0,0,4294914455,
3,3,0,0,4294914456,
385,385,0,0,4294914456,
3,3,0,0,4294914457,
384,384,0,0,4294914457,
3,3,0,0,4294914458,
385,385,0,0,4294914458,
3,3,0,0,4294914459,
384,384,0,0,4294914459,
3,3,0,0,4294914460,
385,385,0,0,4294914460,
3,3,0,0,4294914461,
384,384,0,0,4294914461,
3,3,0,0,4294914462,
385,385,0,0,4294914462,
3,3,0,0,4294914463,
384,384,0,0,4294914463,
3,3,0,0,4294914464,
385,385,0,0,4294914464,
3,3,0,0,4294914465,
384,384,0,0,4294914465,
3,3,0,0,4294914466,
385,385,0,0,4294914466,
3,3,0,0,4294914467,
384,384,0,0,4294914467,
3,3,0,0,4294914468,
385,385,0,0,4294914468,
3,3,0,0,4294914469,
384,384,0,0,4294914469,
3,3,0,0,4294914470,
385,385,0,0,4294914470,
3,3,0,0,4294914471,
384,384,0,0,4294914471,
3,3,0,0,4294914472,
385,385,0,0,4294914472,
3,3,0,0,4294914473,
384,384,0,0,4294914473,
3,3,0,0,4294914474,
385,385,0,0,4294914474,
3,3,0,0,4294914475,
384,384,0,0,4294914475,
3,3,0,0,4294914476,
385,385,0,0,4294914476,
3,3,0,0,4294914477,
384,384,0,0,4294914477,
3,3,0,0,4294914478,
385,385,0,0,4294914478,
3,3,0,0,4294914479,
384,384,0,0,4294914479,
3,3,0,0,4294914480,
385,385,0,0,4294914480,
3,3,0,0,4294914481,
384,384,0,0,4294914481,
3,3,0,0,4294914482,
385,385,0,0,4294914482,
3,3,0,0,4294914483,
384,384,0,0,4294914483,
3,3,0,0,4294914484,
385,385,0,0,4294914484,
3,3,0,0,4294914485,
384,384,0,0,4294914485,
3,3,0,0,4294914486,
385,385,0,0,4294914486,
3,3,0,0,4294914487,
384,384,0,0,4294914487,
3,3,0,0,4294914488,
385,385,0,0,4294914488,
3,3,0,0,4294914489,
384,384,0,0,4294914489,
3,3,0,0,4294914490,
385,385,0,0,4294914490,
3,3,0,0,4294914491,
384,384,0,0,4294914491,
3,3,0,0,4294914492,
385,385,0,0,4294914492,
3,3,0,0,4294914493,
384,384,0,0,4294914493,
3,3,0,0,4294914494,
385,385,0,0,4294914494,
3,3,0,0,4294914495,
384,384,0,0,4294914495,
3,3,0,0,4294914496,
385,385,0,0,4294914496,
3,3,0,0,4294914497,
384,384,0,0,4294914497,
3,3,0,0,4294914498,
385,385,0,0,4294914498,
3,3,0,0,4294914499,
384,384,0,0,4294914499,
3,3,0,0,4294914500,
385,385,0,0,4294914500,
3,3,0,0,4294914501,
384,384,0,0,4294914501,
3,3,0,0,4294914502,
385,385,0,0,4294914502,
3,3,0,0,4294914503,
384,384,0,0,4294914503,
3,3,0,0,4294914504,
385,385,0,0,4294914504,
3,3,0,0,4294914505,
384,384,0,0,4294914505,
3,3,0,0,4294914506,
385,385,0,0,4294914506,
3,3,0,0,4294914507,
384,384,0,0,4294914507,
3,3,0,0,4294914508,
385,385,0,0,4294914508,
3,3,0,0,4294914509,
384,384,0,0,4294914509,
3,3,0,0,4294914510,
385,385,0,0,4294914510,
3,3,0,0,4294914511,
384,384,0,0,4294914511,
3,3,0,0,4294914512,
385,385,0,0,4294914512,
3,3,0,0,4294914513,
384,384,0,0,4294914513,
3,3,0,0,4294914514,
385,385,0,0,4294914514,
3,3,0,0,4294914515,
384,384,0,0,4294914515,
3,3,0,0,4294914516,
385,385,0,0,4294914516,
3,3,0,0,4294914517,
384,384,0,0,4294914517,
3,3,0,0,4294914518,
385,385,0,0,4294914518,
3,3,0,0,4294914519,
384,384,0,0,4294914519,
3,3,0,0,4294914520,
385,385,0,0,4294914520,
3,3,0,0,4294914521,
384,384,0,0,4294914521,
3,3,0,0,4294914522,
385,385,0,0,4294914522,
3,3,0,0,4294914523,
384,384,0,0,4294914523,
3,3,0,0,4294914524,
385,385,0,0,4294914524,
3,3,0,0,4294914525,
384,384,0,0,4294914525,
3,3,0,0,4294914526,
385,385,0,0,4294914526,
3,3,0,0,4294914527,
384,384,0,0,4294914527,
3,3,0,0,4294914528,
385,385,0,0,4294914528,
3,3,0,0,4294914529,
384,384,0,0,4294914529,
3,3,0,0,4294914530,
385,385,0,0,4294914530,
3,3,0,0,4294914531,
384,384,0,0,4294914531,
3,3,0,0,4294914532,
385,385,0,0,4294914532,
3,3,0,0,4294914533,
384,384,0,0,4294914533,
3,3,0,0,4294914534,
385,385,0,0,4294914534,
3,3,0,0,4294914535,
384,384,0,0,4294914535,
3,3,0,0,4294914536,
385,385,0,0,4294914536,
3,3,0,0,4294914537,
384,384,0,0,4294914537,
3,3,0,0,4294914538,
385,385,0,0,4294914538,
3,3,0,0,4294914539,
384,384,0,0,4294914539,
3,3,0,0,4294914540,
385,385,0,0,4294914540,
3,3,0,0,4294914541,
384,384,0,0,4294914541,
3,3,0,0,4294914542,
385,385,0,0,4294914542,
3,3,0,0,4294914543,
384,384,0,0,4294914543,
3,3,0,0,4294914544,
385,385,0,0,4294914544,
3,3,0,0,4294914545,
384,384,0,0,4294914545,
3,3,0,0,4294914546,
385,385,0,0,4294914546,
3,3,0,0,4294914547,
384,384,0,0,4294914547,
3,3,0,0,4294914548,
385,385,0,0,4294914548,
3,3,0,0,4294914549,
384,384,0,0,4294914549,
3,3,0,0,4294914550,
385,385,0,0,4294914550,
3,3,0,0,4294914551,
384,384,0,0,4294914551,
3,3,0,0,4294914552,
385,385,0,0,4294914552,
3,3,0,0,4294914553,
384,384,0,0,4294914553,
3,3,0,0,4294914554,
385,385,0,0,4294914554,
3,3,0,0,4294914555,
384,384,0,0,4294914555,
3,3,0,0,4294914556,
385,385,0,0,4294914556,
3,3,0,0,4294914557,
384,384,0,0,4294914557,
3,3,0,0,4294914558,
385,385,0,0,4294914558,
3,3,0,0,4294914559,
384,384,0,0,4294914559,
3,3,0,0,4294914560,
385,385,0,0,4294914560,
3,3,0,0,4294914561,
384,384,0,0,4294914561,
3,3,0,0,4294914562,
385,385,0,0,4294914562,
3,3,0,0,4294914563,
384,384,0,0,4294914563,
3,3,0,0,4294914564,
385,385,0,0,4294914564,
3,3,0,0,4294914565,
384,384,0,0,4294914565,
3,3,0,0,4294914566,
385,385,0,0,4294914566,
3,3,0,0,4294914567,
384,384,0,0,4294914567,
3,3,0,0,4294914568,
385,385,0,0,4294914568,
3,3,0,0,4294914569,
384,384,0,0,4294914569,
3,3,0,0,4294914570,
385,385,0,0,4294914570,
3,3,0,0,4294914571,
384,384,0,0,4294914571,
3,3,0,0,4294914572,
385,385,0,0,4294914572,
3,3,0,0,4294914573,
384,384,0,0,4294914573,
3,3,0,0,4294914574,
385,385,0,0,4294914574,
3,3,0,0,4294914575,
384,384,0,0,4294914575,
3,3,0,0,4294914576,
385,385,0,0,4294914576,
3,3,0,0,4294914577,
384,384,0,0,4294914577,
3,3,0,0,4294914578,
385,385,0,0,4294914578,
3,3,0,0,4294914579,
384,384,0,0,4294914579,
3,3,0,0,4294914580,
385,385,0,0,4294914580,
3,3,0,0,4294914581,
384,384,0,0,4294914581,
3,3,0,0,4294914582,
385,385,0,0,4294914582,
3,3,0,0,4294914583,
384,384,0,0,4294914583,
3,3,0,0,4294914584,
385,385,0,0,4294914584,
3,3,0,0,4294914585,
384,384,0,0,4294914585,
3,3,0,0,4294914586,
385,385,0,0,4294914586,
3,3,0,0,4294914587,
384,384,0,0,4294914587,
3,3,0,0,4294914588,
385,385,0,0,4294914588,
3,3,0,0,4294914589,
384,384,0,0,4294914589,
3,3,0,0,4294914590,
385,385,0,0,4294914590,
3,3,0,0,4294914591,
384,384,0,0,4294914591,
3,3,0,0,4294914592,
385,385,0,0,4294914592,
3,3,0,0,4294914593,
384,384,0,0,4294914593,
3,3,0,0,4294914594,
385,385,0,0,4294914594,
3,3,0,0,4294914595,
384,384,0,0,4294914595,
3,3,0,0,4294914596,
57,57,0,0,4294914596,
385,385,0,0,4294914596,
3,3,0,0,4294914597,
384,384,0,0,4294914597,
3,3,0,0,4294914598,
385,385,0,0,4294914598,
3,3,0,0,4294914599,
384,384,0,0,4294914599,
3,3,0,0,4294914600,
385,385,0,0,4294914600,
3,3,0,0,4294914601,
384,384,0,0,4294914601,
3,3,0,0,4294914602,
385,385,0,0,4294914602,
3,3,0,0,4294914603,
384,384,0,0,4294914603,
3,3,0,0,4294914604,
385,385,0,0,4294914604,
3,3,0,0,4294914605,
384,384,0,0,4294914605,
3,3,0,0,4294914606,
385,385,0,0,4294914606,
3,3,0,0,4294914607,
384,384,0,0,4294914607,
3,3,0,0,4294914608,
385,385,0,0,4294914608,
3,3,0,0,4294914609,
384,384,0,0,4294914609,
3,3,0,0,4294914610,
385,385,0,0,4294914610,
3,3,0,0,4294914611,
384,384,0,0,4294914611,
3,3,0,0,4294914612,
385,385,0,0,4294914612,
3,3,0,0,4294914613,
384,384,0,0,4294914613,
3,3,0,0,4294914614,
385,385,0,0,4294914614,
3,3,0,0,4294914615,
384,384,0,0,4294914615,
3,3,0,0,4294914616,
385,385,0,0,4294914616,
3,3,0,0,4294914617,
384,384,0,0,4294914617,
3,3,0,0,4294914618,
385,385,0,0,4294914618,
3,3,0,0,4294914619,
384,384,0,0,4294914619,
3,3,0,0,4294914620,
385,385,0,0,4294914620,
3,3,0,0,4294914621,
384,384,0,0,4294914621,
3,3,0,0,4294914622,
385,385,0,0,4294914622,
3,3,0,0,4294914623,
384,384,0,0,4294914623,
3,3,0,0,4294914624,
385,385,0,0,4294914624,
3,3,0,0,4294914625,
384,384,0,0,4294914625,
3,3,0,0,4294914626,
385,385,0,0,4294914626,
3,3,0,0,4294914627,
384,384,0,0,4294914627,
3,3,0,0,4294914628,
385,385,0,0,4294914628,
3,3,0,0,4294914629,
384,384,0,0,4294914629,
3,3,0,0,4294914630,
385,385,0,0,4294914630,
3,3,0,0,4294914631,
384,384,0,0,4294914631,
3,3,0,0,4294914632,
385,385,0,0,4294914632,
3,3,0,0,4294914633,
384,384,0,0,4294914633,
3,3,0,0,4294914634,
385,385,0,0,4294914634,
3,3,0,0,4294914635,
384,384,0,0,4294914635,
3,3,0,0,4294914636,
385,385,0,0,4294914636,
3,3,0,0,4294914637,
384,384,0,0,4294914637,
3,3,0,0,4294914638,
385,385,0,0,4294914638,
3,3,0,0,4294914639,
384,384,0,0,4294914639,
3,3,0,0,4294914640,
385,385,0,0,4294914640,
3,3,0,0,4294914641,
384,384,0,0,4294914641,
3,3,0,0,4294914642,
385,385,0,0,4294914642,
3,3,0,0,4294914643,
384,384,0,0,4294914643,
3,3,0,0,4294914644,
385,385,0,0,4294914644,
3,3,0,0,4294914645,
384,384,0,0,4294914645,
3,3,0,0,4294914646,
385,385,0,0,4294914646,
3,3,0,0,4294914647,
384,384,0,0,4294914647,
3,3,0,0,4294914648,
385,385,0,0,4294914648,
3,3,0,0,4294914649,
384,384,0,0,4294914649,
3,3,0,0,4294914650,
385,385,0,0,4294914650,
3,3,0,0,4294914651,
384,384,0,0,4294914651,
3,3,0,0,4294914652,
385,385,0,0,4294914652,
3,3,0,0,4294914653,
384,384,0,0,4294914653,
3,3,0,0,4294914654,
385,385,0,0,4294914654,
3,3,0,0,4294914655,
384,384,0,0,4294914655,
3,3,0,0,4294914656,
385,385,0,0,4294914656,
3,3,0,0,4294914657,
384,384,0,0,4294914657,
3,3,0,0,4294914658,
385,385,0,0,4294914658,
3,3,0,0,4294914659,
384,384,0,0,4294914659,
3,3,0,0,4294914660,
385,385,0,0,4294914660,
3,3,0,0,4294914661,
384,384,0,0,4294914661,
3,3,0,0,4294914662,
385,385,0,0,4294914662,
3,3,0,0,4294914663,
384,384,0,0,4294914663,
3,3,0,0,4294914664,
385,385,0,0,4294914664,
3,3,0,0,4294914665,
384,384,0,0,4294914665,
3,3,0,0,4294914666,
385,385,0,0,4294914666,
3,3,0,0,4294914667,
384,384,0,0,4294914667,
3,3,0,0,4294914668,
385,385,0,0,4294914668,
3,3,0,0,4294914669,
384,384,0,0,4294914669,
3,3,0,0,4294914670,
385,385,0,0,4294914670,
3,3,0,0,4294914671,
384,384,0,0,4294914671,
3,3,0,0,4294914672,
385,385,0,0,4294914672,
3,3,0,0,4294914673,
384,384,0,0,4294914673,
3,3,0,0,4294914674,
385,385,0,0,4294914674,
3,3,0,0,4294914675,
384,384,0,0,4294914675,
3,3,0,0,4294914676,
385,385,0,0,4294914676,
3,3,0,0,4294914677,
384,384,0,0,4294914677,
3,3,0,0,4294914678,
385,385,0,0,4294914678,
3,3,0,0,4294914679,
384,384,0,0,4294914679,
3,3,0,0,4294914680,
385,385,0,0,4294914680,
3,3,0,0,4294914681,
384,384,0,0,4294914681,
3,3,0,0,4294914682,
385,385,0,0,4294914682,
3,3,0,0,4294914683,
384,384,0,0,4294914683,
3,3,0,0,4294914684,
385,385,0,0,4294914684,
3,3,0,0,4294914685,
384,384,0,0,4294914685,
3,3,0,0,4294914686,
385,385,0,0,4294914686,
3,3,0,0,4294914687,
384,384,0,0,4294914687,
3,3,0,0,4294914688,
385,385,0,0,4294914688,
3,3,0,0,4294914689,
384,384,0,0,4294914689,
3,3,0,0,4294914690,
385,385,0,0,4294914690,
3,3,0,0,4294914691,
384,384,0,0,4294914691,
3,3,0,0,4294914692,
385,385,0,0,4294914692,
3,3,0,0,4294914693,
384,384,0,0,4294914693,
3,3,0,0,4294914694,
385,385,0,0,4294914694,
3,3,0,0,4294914695,
384,384,0,0,4294914695,
3,3,0,0,4294914696,
385,385,0,0,4294914696,
3,3,0,0,4294914697,
384,384,0,0,4294914697,
3,3,0,0,4294914698,
385,385,0,0,4294914698,
3,3,0,0,4294914699,
384,384,0,0,4294914699,
3,3,0,0,4294914700,
385,385,0,0,4294914700,
3,3,0,0,4294914701,
384,384,0,0,4294914701,
3,3,0,0,4294914702,
385,385,0,0,4294914702,
3,3,0,0,4294914703,
384,384,0,0,4294914703,
3,3,0,0,4294914704,
385,385,0,0,4294914704,
3,3,0,0,4294914705,
384,384,0,0,4294914705,
3,3,0,0,4294914706,
385,385,0,0,4294914706,
3,3,0,0,4294914707,
384,384,0,0,4294914707,
3,3,0,0,4294914708,
385,385,0,0,4294914708,
3,3,0,0,4294914709,
384,384,0,0,4294914709,
3,3,0,0,4294914710,
385,385,0,0,4294914710,
3,3,0,0,4294914711,
384,384,0,0,4294914711,
3,3,0,0,4294914712,
385,385,0,0,4294914712,
3,3,0,0,4294914713,
384,384,0,0,4294914713,
3,3,0,0,4294914714,
385,385,0,0,4294914714,
3,3,0,0,4294914715,
384,384,0,0,4294914715,
3,3,0,0,4294914716,
385,385,0,0,4294914716,
3,3,0,0,4294914717,
384,384,0,0,4294914717,
3,3,0,0,4294914718,
385,385,0,0,4294914718,
3,3,0,0,4294914719,
384,384,0,0,4294914719,
3,3,0,0,4294914720,
385,385,0,0,4294914720,
3,3,0,0,4294914721,
384,384,0,0,4294914721,
3,3,0,0,4294914722,
385,385,0,0,4294914722,
3,3,0,0,4294914723,
384,384,0,0,4294914723,
3,3,0,0,4294914724,
385,385,0,0,4294914724,
3,3,0,0,4294914725,
384,384,0,0,4294914725,
3,3,0,0,4294914726,
385,385,0,0,4294914726,
3,3,0,0,4294914727,
384,384,0,0,4294914727,
3,3,0,0,4294914728,
385,385,0,0,4294914728,
3,3,0,0,4294914729,
384,384,0,0,4294914729,
3,3,0,0,4294914730,
385,385,0,0,4294914730,
3,3,0,0,4294914731,
384,384,0,0,4294914731,
3,3,0,0,4294914732,
385,385,0,0,4294914732,
3,3,0,0,4294914733,
384,384,0,0,4294914733,
3,3,0,0,4294914734,
385,385,0,0,4294914734,
3,3,0,0,4294914735,
384,384,0,0,4294914735,
3,3,0,0,4294914736,
385,385,0,0,4294914736,
3,3,0,0,4294914737,
384,384,0,0,4294914737,
3,3,0,0,4294914738,
385,385,0,0,4294914738,
3,3,0,0,4294914739,
384,384,0,0,4294914739,
3,3,0,0,4294914740,
385,385,0,0,4294914740,
3,3,0,0,4294914741,
384,384,0,0,4294914741,
3,3,0,0,4294914742,
385,385,0,0,4294914742,
3,3,0,0,4294914743,
384,384,0,0,4294914743,
3,3,0,0,4294914744,
385,385,0,0,4294914744,
3,3,0,0,4294914745,
384,384,0,0,4294914745,
3,3,0,0,4294914746,
385,385,0,0,4294914746,
3,3,0,0,4294914747,
384,384,0,0,4294914747,
3,3,0,0,4294914748,
385,385,0,0,4294914748,
3,3,0,0,4294914749,
384,384,0,0,4294914749,
3,3,0,0,4294914750,
385,385,0,0,4294914750,
3,3,0,0,4294914751,
384,384,0,0,4294914751,
3,3,0,0,4294914752,
385,385,0,0,4294914752,
3,3,0,0,4294914753,
384,384,0,0,4294914753,
3,3,0,0,4294914754,
385,385,0,0,4294914754,
3,3,0,0,4294914755,
384,384,0,0,4294914755,
3,3,0,0,4294914756,
385,385,0,0,4294914756,
3,3,0,0,4294914757,
384,384,0,0,4294914757,
3,3,0,0,4294914758,
385,385,0,0,4294914758,
3,3,0,0,4294914759,
384,384,0,0,4294914759,
3,3,0,0,4294914760,
385,385,0,0,4294914760,
3,3,0,0,4294914761,
384,384,0,0,4294914761,
3,3,0,0,4294914762,
385,385,0,0,4294914762,
3,3,0,0,4294914763,
384,384,0,0,4294914763,
3,3,0,0,4294914764,
385,385,0,0,4294914764,
3,3,0,0,4294914765,
384,384,0,0,4294914765,
3,3,0,0,4294914766,
385,385,0,0,4294914766,
3,3,0,0,4294914767,
384,384,0,0,4294914767,
3,3,0,0,4294914768,
385,385,0,0,4294914768,
3,3,0,0,4294914769,
384,384,0,0,4294914769,
3,3,0,0,4294914770,
385,385,0,0,4294914770,
3,3,0,0,4294914771,
384,384,0,0,4294914771,
3,3,0,0,4294914772,
385,385,0,0,4294914772,
3,3,0,0,4294914773,
384,384,0,0,4294914773,
3,3,0,0,4294914774,
385,385,0,0,4294914774,
3,3,0,0,4294914775,
384,384,0,0,4294914775,
3,3,0,0,4294914776,
385,385,0,0,4294914776,
3,3,0,0,4294914777,
384,384,0,0,4294914777,
3,3,0,0,4294914778,
385,385,0,0,4294914778,
3,3,0,0,4294914779,
384,384,0,0,4294914779,
3,3,0,0,4294914780,
385,385,0,0,4294914780,
3,3,0,0,4294914781,
384,384,0,0,4294914781,
3,3,0,0,4294914782,
385,385,0,0,4294914782,
3,3,0,0,4294914783,
384,384,0,0,4294914783,
3,3,0,0,4294914784,
385,385,0,0,4294914784,
3,3,0,0,4294914785,
384,384,0,0,4294914785,
3,3,0,0,4294914786,
385,385,0,0,4294914786,
3,3,0,0,4294914787,
384,384,0,0,4294914787,
3,3,0,0,4294914788,
385,385,0,0,4294914788,
3,3,0,0,4294914789,
384,384,0,0,4294914789,
3,3,0,0,4294914790,
385,385,0,0,4294914790,
3,3,0,0,4294914791,
384,384,0,0,4294914791,
3,3,0,0,4294914792,
385,385,0,0,4294914792,
3,3,0,0,4294914793,
384,384,0,0,4294914793,
3,3,0,0,4294914794,
385,385,0,0,4294914794,
3,3,0,0,4294914795,
384,384,0,0,4294914795,
3,3,0,0,4294914796,
385,385,0,0,4294914796,
3,3,0,0,4294914797,
384,384,0,0,4294914797,
3,3,0,0,4294914798,
385,385,0,0,4294914798,
3,3,0,0,4294914799,
384,384,0,0,4294914799,
3,3,0,0,4294914800,
385,385,0,0,4294914800,
3,3,0,0,4294914801,
384,384,0,0,4294914801,
3,3,0,0,4294914802,
385,385,0,0,4294914802,
3,3,0,0,4294914803,
384,384,0,0,4294914803,
3,3,0,0,4294914804,
385,385,0,0,4294914804,
3,3,0,0,4294914805,
384,384,0,0,4294914805,
3,3,0,0,4294914806,
385,385,0,0,4294914806,
3,3,0,0,4294914807,
384,384,0,0,4294914807,
3,3,0,0,4294914808,
385,385,0,0,4294914808,
3,3,0,0,4294914809,
384,384,0,0,4294914809,
3,3,0,0,4294914810,
385,385,0,0,4294914810,
3,3,0,0,4294914811,
384,384,0,0,4294914811,
3,3,0,0,4294914812,
385,385,0,0,4294914812,
3,3,0,0,4294914813,
384,384,0,0,4294914813,
3,3,0,0,4294914814,
385,385,0,0,4294914814,
3,3,0,0,4294914815,
384,384,0,0,4294914815,
3,3,0,0,4294914816,
385,385,0,0,4294914816,
3,3,0,0,4294914817,
384,384,0,0,4294914817,
3,3,0,0,4294914818,
385,385,0,0,4294914818,
3,3,0,0,4294914819,
384,384,0,0,4294914819,
3,3,0,0,4294914820,
385,385,0,0,4294914820,
3,3,0,0,4294914821,
384,384,0,0,4294914821,
3,3,0,0,4294914822,
385,385,0,0,4294914822,
3,3,0,0,4294914823,
384,384,0,0,4294914823,
3,3,0,0,4294914824,
385,385,0,0,4294914824,
3,3,0,0,4294914825,
384,384,0,0,4294914825,
